Survived,Pclass,Age,SibSp,Parch,Fare,FamilySize,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Title_Master,Title_Misc,Title_Miss,Title_Mr,Title_Mrs
0,3,0.2963056044232219,0.0,0.0,0.049972,0.0,0,1,0,0,1,0,0,0,1,0
0,1,0.5853229454636844,0.0,0.0,0.22680533333333333,0.0,0,1,0,0,1,0,0,0,1,0
1,2,0.42196531791907516,0.0,0.0,0.07,0.0,1,0,0,0,1,0,0,0,0,1
0,3,0.3278158951094034,0.0,0.0,0.161,0.0,0,1,0,1,0,0,0,0,1,0
1,2,0.4470972606182458,0.125,0.0,0.17333333333333334,0.2,1,0,0,0,1,0,0,0,0,1
0,3,0.39683337521990447,0.0,0.0,0.05263866666666667,0.0,0,1,0,0,1,0,0,0,1,0
1,1,0.37170143252073384,0.0,0.0,0.6233333333333333,0.0,1,0,0,0,1,0,0,1,0,0
0,3,0.2711736617240513,0.0,0.0,0.05263866666666667,0.0,0,1,0,0,1,0,0,0,1,0
0,3,0.3278158951094034,0.0,0.0,0.04816666666666666,0.0,0,1,1,0,0,0,0,0,1,0
1,1,0.5476250314149284,0.0,0.16666666666666666,0.386528,0.2,1,0,1,0,0,0,0,0,0,1
0,3,0.3278158951094034,0.0,0.0,0.04819466666666666,0.0,0,1,1,0,0,0,0,0,1,0
0,3,0.5036441316913798,0.0,0.0,0.051666666666666666,0.0,0,1,0,1,0,0,0,0,1,0
1,2,0.6230208595124404,0.0,0.0,0.07,0.0,1,0,0,0,1,0,0,1,0,0
0,1,0.5134630075221647,0.0,0.0,1.0,0.0,0,1,0,0,1,0,0,0,1,0
0,3,0.4847951746670017,0.0,0.0,0.05283333333333333,0.0,0,1,0,0,1,0,0,0,1,0
0,2,0.2837396330736366,0.25,0.16666666666666666,0.07666666666666666,0.6,0,1,0,0,1,0,0,0,1,0
1,2,0.01985423473234481,0.125,0.16666666666666666,0.17333333333333334,0.4,1,0,0,0,1,0,0,1,0,0
0,3,0.3278158951094034,0.0,0.0,0.04819466666666666,0.0,0,1,1,0,0,0,0,0,1,0
0,3,0.20834380497612465,0.125,0.16666666666666666,0.04819466666666666,0.4,0,1,1,0,0,0,0,0,1,0
1,3,0.26803216888665493,0.0,0.3333333333333333,0.14905533333333335,0.4,1,0,1,0,0,0,0,0,0,1
0,3,0.37170143252073384,0.0,0.0,0.057749999999999996,0.0,1,0,0,0,1,0,0,1,0,0
1,2,0.08268409148027142,0.0,0.3333333333333333,0.175,0.4,1,0,0,0,1,0,0,1,0,0
0,1,0.5601910027645137,0.0,0.0,0.17700000000000002,0.0,0,1,0,0,1,0,1,0,0,0
1,1,0.37170143252073384,0.0,0.0,0.7095,0.0,1,0,1,0,0,0,0,1,0,0
0,3,0.3278158951094034,0.0,0.0,0.09666666666666666,0.0,0,1,0,0,1,0,0,0,1,0
1,1,0.2711736617240513,0.0,0.3333333333333333,0.33,0.4,1,0,1,0,0,0,0,1,0,0
1,1,0.4470972606182458,0.0,0.3333333333333333,0.47333333333333333,0.4,1,0,0,0,1,0,0,1,0,0
0,3,0.10781603417944208,0.5,0.3333333333333333,0.2085,1.0,1,0,0,0,1,0,0,1,0,0
0,3,0.13294797687861273,0.5,0.3333333333333333,0.2085,1.0,1,0,0,0,1,0,0,1,0,0
1,2,0.39683337521990447,0.125,0.0,0.17333333333333334,0.2,0,1,0,0,1,0,0,0,1,0
0,1,0.6230208595124404,0.125,0.0,0.7095,0.2,0,1,1,0,0,0,0,0,1,0
0,1,0.7989444584066349,0.0,0.0,0.17333333333333334,0.0,0,1,0,0,1,0,0,0,1,0
1,2,0.23347574767529528,0.125,0.0,0.17333333333333334,0.2,1,0,0,0,1,0,0,0,0,1
1,2,0.38100913634967415,0.0,0.0,0.09241666666666667,0.0,0,1,1,0,0,0,0,0,1,0
0,3,0.4093993465694898,0.125,0.16666666666666666,0.13683333333333333,0.4,0,1,0,0,1,0,0,0,1,0
1,2,0.09525006282985675,0.125,0.16666666666666666,0.245,0.4,0,1,0,0,1,1,0,0,0,0
1,1,0.20834380497612465,0.0,0.3333333333333333,0.739222,0.4,0,1,1,0,0,0,0,0,1,0
0,2,0.33400351847197784,0.0,0.0,0.17333333333333334,0.0,0,1,0,0,1,0,0,0,1,0
0,3,0.3278158951094034,0.0,0.0,0.05219466666666667,0.0,0,1,0,1,0,0,0,0,1,0
1,3,0.2711736617240513,0.0,0.0,0.04816666666666666,0.0,0,1,1,0,0,0,0,0,1,0
1,3,0.2711736617240513,0.0,0.0,0.051833333333333335,0.0,1,0,0,0,1,0,0,1,0,0
0,1,0.7738125157074642,0.0,0.0,0.17700000000000002,0.0,0,1,0,0,1,0,0,0,1,0
1,1,0.5978889168132696,0.125,0.0,0.264,0.2,1,0,1,0,0,0,1,0,0,0
0,1,0.5134630075221647,0.0,0.0,1.0,0.0,0,1,1,0,0,0,0,0,1,0
1,1,0.4847951746670017,0.125,0.16666666666666666,0.531,0.4,1,0,0,0,1,0,0,0,0,1
1,3,0.4470972606182458,0.125,0.0,0.11599999999999999,0.2,1,0,0,0,1,0,0,0,0,1
0,3,0.3278158951094034,0.0,0.0,0.051666666666666666,0.0,0,1,0,1,0,0,0,0,1,0
0,3,0.4973611460165871,0.0,0.0,0.05263866666666667,0.0,0,1,0,0,1,0,0,0,1,0
0,2,0.3465694898215632,0.0,0.0,0.09,0.0,0,1,0,0,1,0,0,0,1,0
0,3,0.3278158951094034,0.0,0.0,0.05366666666666667,0.0,0,1,0,0,1,0,0,0,1,0
0,3,0.26803216888665493,0.0,0.0,0.05366666666666667,0.0,1,0,0,0,1,0,0,1,0,0
0,3,0.2963056044232219,0.25,0.0,0.161,0.4,0,1,0,0,1,0,0,0,1,0
0,3,0.23347574767529528,0.0,0.0,0.05263866666666667,0.0,0,1,0,0,1,0,0,0,1,0
0,3,0.35913546117114853,0.0,0.6666666666666666,0.14049999999999999,0.8,1,0,0,0,1,0,0,0,0,1
0,3,0.3278158951094034,0.0,0.0,0.04819466666666666,0.0,0,1,1,0,0,0,0,0,1,0
1,3,0.39683337521990447,0.0,0.0,0.05236133333333333,0.0,0,1,0,0,1,0,0,0,1,0
1,2,0.7738125157074642,0.0,0.0,0.07,0.0,0,1,0,0,1,0,0,0,1,0
1,1,0.6607187735611962,0.25,0.0,0.34319466666666665,0.4,1,0,0,0,1,0,0,0,0,1
1,1,0.4470972606182458,0.0,0.0,0.17591666666666667,0.0,0,1,0,0,1,0,0,0,1,0
1,3,0.26803216888665493,0.0,0.0,0.051666666666666666,0.0,1,0,0,1,0,0,0,1,0,0
0,3,0.19577783362653933,0.0,0.0,0.05366666666666667,0.0,0,1,0,0,1,0,0,0,1,0
0,3,0.23347574767529528,0.0,0.0,0.09666666666666666,0.0,0,1,0,0,1,0,0,0,1,0
1,2,0.42196531791907516,0.0,0.0,0.08666666666666667,0.0,1,0,0,0,1,0,0,1,0,0
1,1,0.4847951746670017,0.125,0.0,0.37266666666666665,0.2,1,0,0,0,1,0,0,0,0,1
0,3,0.26803216888665493,0.125,0.0,0.09638866666666666,0.2,1,0,1,0,0,0,0,0,0,1
1,3,0.39683337521990447,0.0,0.0,0.05283333333333333,0.0,0,1,0,0,1,0,0,0,1,0
1,2,0.3088715757728072,0.125,0.16666666666666666,0.2,0.4,1,0,0,0,1,0,0,1,0,0
1,1,0.4847951746670017,0.125,0.16666666666666666,0.739222,0.4,1,0,1,0,0,0,0,0,0,1
0,2,0.6732847449107816,0.0,0.0,0.17333333333333334,0.0,0,1,0,0,1,0,0,0,1,0
0,1,0.4470972606182458,0.0,0.0,0.2675,0.0,0,1,1,0,0,0,0,0,1,0
0,3,0.3278158951094034,0.0,0.0,0.058083333333333334,0.0,0,1,1,0,0,0,0,0,1,0
1,1,0.22090977632570996,0.0,0.3333333333333333,0.531,0.4,1,0,0,0,1,0,0,1,0,0
0,2,0.5853229454636844,0.0,0.0,0.1,0.0,0,1,0,0,1,0,0,0,1,0
1,1,0.7486805730082935,0.125,0.16666666666666666,0.528,0.4,0,1,1,0,0,0,0,0,1,0
0,3,0.2711736617240513,0.0,0.0,0.05366666666666667,0.0,0,1,0,0,1,0,0,0,1,0
0,3,0.3278158951094034,0.0,0.0,0.05366666666666667,0.0,0,1,0,0,1,0,0,0,1,0
0,3,0.43453128926866047,0.0,0.0,0.0475,0.0,0,1,0,0,1,0,0,0,1,0
1,1,0.648152802211611,0.125,0.0,0.521778,0.2,1,0,1,0,0,0,0,0,0,1
0,3,0.5853229454636844,0.0,0.0,0.04833333333333333,0.0,0,1,0,0,1,0,0,0,1,0
0,3,0.26803216888665493,0.0,0.3333333333333333,0.051666666666666666,0.4,1,0,0,1,0,0,0,1,0,0
0,2,0.4596632319678311,0.125,0.0,0.17333333333333334,0.2,0,1,0,0,1,0,0,0,1,0
0,3,0.4470972606182458,0.125,0.16666666666666666,0.161,0.4,0,1,0,0,1,0,0,0,1,0
1,2,0.35565434748646607,0.0,0.0,0.22,0.0,1,0,0,0,1,0,0,1,0,0
0,3,0.610454888162855,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,1,0
0,3,0.3278158951094034,0.0,0.0,0.04816666666666666,0.0,0,1,1,0,0,0,0,0,1,0
1,1,0.610454888162855,0.125,0.0,0.37952800000000003,0.2,0,1,1,0,0,0,1,0,0,0
1,2,0.2963056044232219,0.25,0.16666666666666666,0.18,0.6,1,0,0,0,1,0,0,0,0,1
0,3,0.3278158951094034,0.0,0.0,0.05263866666666667,0.0,0,1,0,0,1,0,0,0,1,0
0,1,0.5134630075221647,0.0,0.0,0.2826666666666667,0.0,0,1,0,0,1,0,0,0,1,0
0,3,0.5476250314149284,0.0,0.0,0.05366666666666667,0.0,0,1,0,0,1,0,0,0,1,0
1,1,0.43453128926866047,0.0,0.0,0.17700000000000002,0.0,0,1,1,0,0,0,0,0,1,0
0,3,0.4470972606182458,0.125,0.0,0.10366666666666667,0.2,0,1,0,0,1,0,0,0,1,0
0,3,0.37170143252073384,0.0,0.0,0.05263866666666667,0.0,0,1,0,0,1,0,0,0,1,0
1,1,0.33400351847197784,0.0,0.0,0.20333333333333334,0.0,0,1,0,0,1,0,0,0,1,0
1,2,0.2711736617240513,0.125,0.3333333333333333,0.27719466666666664,0.6,1,0,1,0,0,0,0,0,0,1
1,1,0.4973611460165871,0.0,0.0,1.0,0.0,1,0,0,0,1,0,0,1,0,0
0,3,0.4847951746670017,0.125,0.8333333333333334,0.2085,1.0,1,0,0,0,1,0,0,0,0,1
0,3,0.3278158951094034,0.0,0.0,0.047,0.0,0,1,0,0,1,0,0,0,1,0
1,3,0.26803216888665493,0.125,0.0,0.10333333333333333,0.2,1,0,0,1,0,0,0,1,0,0
0,3,0.3278158951094034,0.0,0.0,0.051666666666666666,0.0,0,1,0,1,0,0,0,0,1,0
0,3,0.43453128926866047,0.0,0.0,0.05366666666666667,0.0,0,1,0,0,1,0,0,0,1,0
1,2,0.2963056044232219,0.125,0.3333333333333333,0.43333333333333335,0.6,1,0,0,0,1,0,0,1,0,0
0,3,0.42196531791907516,0.125,0.16666666666666666,0.096,0.4,0,1,0,0,1,0,0,0,1,0
0,3,0.32143754712239253,0.125,0.0,0.10733333333333334,0.2,1,0,0,0,1,0,0,0,0,1
1,2,0.04498617743151546,0.25,0.16666666666666666,0.26,0.6,1,0,0,0,1,0,0,1,0,0
0,2,0.32143754712239253,0.0,0.0,0.07,0.0,0,1,0,0,1,0,0,0,1,0
0,3,0.33400351847197784,0.125,0.0,0.09636133333333334,0.2,0,1,1,0,0,0,0,0,1,0
1,1,0.5224930887157577,0.125,0.0,0.35036133333333336,0.2,0,1,0,0,1,0,0,0,1,0
1,3,0.24604171902488062,0.125,0.16666666666666666,0.10494466666666667,0.4,0,1,1,0,0,0,0,0,1,0
